 242	2.399721E+0	   202536
 196	2.329356E+0	   202536
 243	-1.562345E-2	   202536
 197	-4.577637E-5	   202540
  73	3.881779E+1	   202540
  74	1.612092E+1	   202540
 198	2.428945E-2	   202540
  75	1.633987E+0	   202540
 199	0.000000E+0	        0
  65	2.329355E+0	   202541
  73	3.881779E+1	   202540
 242	2.399656E+0	   202540
 200	0.000000E+0	        0
 243	-1.736312E-2	   202540
 201	0.000000E+0	        0
  73	3.881479E+1	   202543
  74	1.612092E+1	   202543
 202	0.000000E+0	        0
  75	1.633987E+0	   202543
 203	0.000000E+0	        0
  65	2.329355E+0	   202545
  73	3.881276E+1	   202545
 242	2.399565E+0	   202545
 204	0.000000E+0	        0
 243	-1.953492E-2	   202545
 205	0.000000E+0	        0
  73	3.881070E+1	   202547
  74	1.612092E+1	   202547
 206	0.000000E+0	        0
  75	1.633987E+0	   202547
 207	0.000000E+0	        0
  65	2.329355E+0	   202549
  73	3.880965E+1	   202548
 242	2.399505E+0	   202548
 208	0.000000E+0	        0
 243	-2.084208E-2	   202548
 209	0.000000E+0	        0
  73	3.880648E+1	   202551
  74	1.612092E+1	   202551
 210	0.000000E+0	        0
  75	1.633987E+0	   202551
 211	0.000000E+0	        0
  65	2.330122E+0	   202553
  73	3.880539E+1	   202552
 242	2.399419E+0	   202552
 212	0.000000E+0	        0
 243	-2.258132E-2	   202552
 213	0.000000E+0	        0
  73	3.880216E+1	   202555
  74	1.612092E+1	   202555
 214	0.000000E+0	        0
  75	1.633987E+0	   202555
 215	0.000000E+0	        0
  65	2.330122E+0	   202557
  73	3.880106E+1	   202556
 242	2.399327E+0	   202556
 216	0.000000E+0	        0
 243	-2.430985E-2	   202556
 217	0.000000E+0	        0
  73	3.879659E+1	   202560
  74	1.612092E+1	   202560
 218	0.000000E+0	        0
  75	1.633987E+0	   202560
 219	1.600000E+1	        0
  65	2.330122E+0	   202561
  73	3.879659E+1	   202560
 242	2.399227E+0	   202560
 220	3.000000E+0	        0
 243	-2.604875E-2	   202560
 221	7.000000E+0	        0
  73	3.879289E+1	   202563
  74	1.612092E+1	   202563
 222	1.000000E+0	        0
  75	1.633987E+0	   202563
 223	7.000000E+0	        0
  65	2.330122E+0	   202565
  73	3.879176E+1	   202564
 242	2.399104E+0	   202564
 224	1.000000E+0	        0
 243	-2.777695E-2	   202564
 225	7.000000E+0	        0
  73	3.878822E+1	   202567
  74	1.612092E+1	   202567
 226	1.000000E+0	        0
  75	1.633987E+0	   202567
 227	2.000000E-1	        0
  65	2.330122E+0	   202569
  73	3.878704E+1	   202568
 242	2.398989E+0	   202568
 228	8.000000E-2	        0
 243	-2.951553E-2	   202568
 229	-7.500000E-1	        0
  73	3.878343E+1	   202571
  74	1.612092E+1	   202571
 230	0.000000E+0	        0
  75	1.633987E+0	   202571
 231	1.550000E+0	        0
  65	2.330122E+0	   202573
  73	3.878221E+1	   202572
 242	2.398867E+0	   202572
 232	1.000000E+1	   176876
 243	-3.125394E-2	   202572
 233	1.000000E+0	   176283
  73	3.877854E+1	   202575
  74	1.612092E+1	   202575
 234	1.000000E-1	   177998
  75	1.633987E+0	   202575
 235	0.000000E+0	        0
  65	2.330122E+0	   202577
  73	3.877727E+1	   202576
 242	2.398739E+0	   202576
 236	0.000000E+0	        0
 243	-3.299218E-2	   202576
 237	0.000000E+0	        0
  73	3.877350E+1	   202579
  74	1.612092E+1	   202579
 238	0.000000E+0	        0
  75	1.633987E+0	   202579
 239	0.000000E+0	        0
  65	2.330122E+0	   202581
  73	3.877221E+1	   202580
 242	2.398603E+0	   202580
 240	0.000000E+0	        0
 243	-3.473125E-2	   202580
 241	0.000000E+0	        0
  73	3.876837E+1	   202583
  74	1.612092E+1	   202583
 242	2.398498E+0	   202583
  75	1.633987E+0	   202583
 243	-3.645851E-2	   202584
  65	2.330122E+0	   202585
  73	3.876707E+1	   202584
 242	2.398461E+0	   202584
 244	0.000000E+0	        0
 245	0.000000E+0	        0
  73	3.876311E+1	   202587
  74	1.612092E+1	   202587
 246	0.000000E+0	        0
  75	1.633987E+0	   202587
 247	0.000000E+0	        0
  65	2.330122E+0	   202589
  73	3.876179E+1	   202588
 242	2.398312E+0	   202588
 248	0.000000E+0	        0
 243	-3.819603E-2	   202588
 249	0.000000E+0	        0
  73	3.875775E+1	   202591
  74	1.612092E+1	   202591
 250	0.000000E+0	        0
  75	1.633987E+0	   202591
 251	0.000000E+0	        0
  65	2.330122E+0	   202593
  73	3.875642E+1	   202592
 242	2.398156E+0	   202592
 252	0.000000E+0	        0
 243	-3.992275E-2	   202592
 253	1.311370E+5	   174258
  73	3.875229E+1	   202595
  74	1.612092E+1	   202595
 254	1.311450E+5	   174258
  75	1.633987E+0	   202595
 255	6.561000E+4	   174258
  65	2.330122E+0	   202597
  73	3.875092E+1	   202596
 242	2.397993E+0	   202596
 256	6.561100E+4	   174280
 243	-4.165972E-2	   202596
 257	6.577800E+4	   174280
  73	3.874554E+1	   202600
  74	1.612092E+1	   202600
 258	6.577900E+4	   174280
  75	1.633987E+0	   202600
 259	0.000000E+0	        0
  65	2.330122E+0	   202601
  73	3.874554E+1	   202600
 242	2.397838E+0	   202600
 260	0.000000E+0	        0
 243	-4.339642E-2	   202600
 261	0.000000E+0	        0
  73	3.874126E+1	   202603
  74	1.612092E+1	   202603
 262	0.000000E+0	        0
  75	1.633987E+0	   202603
 263	0.000000E+0	        0
  65	2.330122E+0	   202605
  73	3.873980E+1	   202604
 242	2.397660E+0	   202604
 264	0.000000E+0	        0
 243	-4.513284E-2	   202604
 265	0.000000E+0	        0
  73	3.873544E+1	   202607
  74	1.612092E+1	   202607
 266	0.000000E+0	        0
  75	1.633987E+0	   202607
 267	0.000000E+0	        0
  65	2.330122E+0	   202609
  73	3.873396E+1	   202608
 242	2.397475E+0	   202608
 268	0.000000E+0	        0
 243	-4.685846E-2	   202608
 269	0.000000E+0	        0
  73	3.872949E+1	   202611
  74	1.612092E+1	   202611
 270	0.000000E+0	        0
  75	1.633987E+0	   202611
 271	0.000000E+0	        0
  65	2.330122E+0	   202613
  73	3.872798E+1	   202612
 242	2.397283E+0	   202612
 272	0.000000E+0	        0
 243	-4.859433E-2	   202612
 273	0.000000E+0	        0
  73	3.872343E+1	   202615
  74	1.612092E+1	   202615
 274	0.000000E+0	        0
  75	1.633987E+0	   202615
 275	0.000000E+0	        0
  65	2.330122E+0	   202617
  73	3.872190E+1	   202616
 242	2.397084E+0	   202616
 276	0.000000E+0	        0
 243	-5.032993E-2	   202616
 277	0.000000E+0	        0
  73	3.871572E+1	   202620
  74	1.612092E+1	   202620
 278	0.000000E+0	        0
  75	1.633987E+0	   202620
 279	0.000000E+0	        0
  65	2.330122E+0	   202621
  73	3.871572E+1	   202620
 242	2.396878E+0	   202620
 280	0.000000E+0	        0
 243	-5.205474E-2	   202620
 281	0.000000E+0	        0
  73	3.871099E+1	   202623
  74	1.612092E+1	   202623
 282	0.000000E+0	        0
  75	1.633987E+0	   202623
 283	0.000000E+0	        0
  65	2.330122E+0	   202625
  73	3.870942E+1	   202624
 242	2.396666E+0	   202624
 284	0.000000E+0	        0
 243	-5.378930E-2	   202624
 285	0.000000E+0	        0
  73	3.870459E+1	   202627
  74	1.612092E+1	   202627
 286	0.000000E+0	        0
  75	1.633987E+0	   202627
 287	0.000000E+0	        0
  65	2.330122E+0	   202629
  73	3.870298E+1	   202628
 242	2.396445E+0	   202628
 288	0.000000E+0	        0
 243	-5.552398E-2	   202628
 289	0.000000E+0	        0
  73	3.869811E+1	   202631
  74	1.612092E+1	   202631
 290	0.000000E+0	        0
  75	1.633987E+0	   202631
 291	0.000000E+0	        0
  65	2.330122E+0	   202633
  73	3.869645E+1	   202632
 242	2.396219E+0	   202632
 292	0.000000E+0	        0
 243	-5.725827E-2	   202632
 293	0.000000E+0	        0
  73	3.869150E+1	   202635
  74	1.612092E+1	   202635
 294	0.000000E+0	        0
  75	1.633987E+0	   202635
 295	0.000000E+0	        0
  65	2.330122E+0	   202637
  73	3.868982E+1	   202636
 242	2.395986E+0	   202636
 296	0.000000E+0	        0
 243	-5.898167E-2	   202636
 297	0.000000E+0	        0
  73	3.868305E+1	   202640
  74	1.612092E+1	   202640
 298	0.000000E+0	        0
  75	1.633987E+0	   202640
 299	0.000000E+0	        0
  65	2.330122E+0	   202641
  73	3.868305E+1	   202640
 242	2.395745E+0	   202640
 300	0.000000E+0	        0
 243	-6.071519E-2	   202640
 301	0.000000E+0	        0
  73	3.867793E+1	   202643
  74	1.612092E+1	   202643
 302	3.020000E+2	        0
  75	1.633987E+0	   202643
   0	2.026440E+5	   202644
  65	2.330122E+0	   202645
  73	3.867622E+1	   202644
 242	2.395500E+0	   202644
   1	1.184689E-38	   168517
