 266	2.953765E+0	   203977
 267	1.361837E-2	   203980
 268	2.039760E+5	   203980
 269	1.182031E-2	   203981
 270	2.039820E+5	   203981
 251	0.000000E+0	        0
 266	2.953874E+0	   203985
 267	1.182031E-2	   203985
 268	2.039850E+5	   203987
 269	8.159104E-3	   203987
 270	2.039880E+5	   203990
 252	0.000000E+0	        0
 266	2.953925E+0	   203991
 267	9.851653E-3	   203993
 268	2.039910E+5	   203993
 269	9.851653E-3	   203995
 270	2.039940E+5	   203995
 253	0.000000E+0	        0
 266	2.954017E+0	   204000
 267	1.127008E-2	   204000
 268	2.040000E+5	   204001
 269	9.420400E-3	   204001
 270	2.040030E+5	   204003
 254	0.000000E+0	        0
 266	2.954072E+0	   204005
 267	7.927143E-3	   204007
 268	2.040060E+5	   204007
 269	7.927143E-3	   204010
 270	2.040090E+5	   204010
 255	0.000000E+0	        0
 266	2.954122E+0	   204013
 267	9.549150E-3	   204013
 268	2.040120E+5	   204015
 269	1.245057E-2	   204015
 270	2.040180E+5	   204017
 256	0.000000E+0	        0
 266	2.954192E+0	   204019
 267	1.245057E-2	   204021
 268	2.040180E+5	   204021
 269	1.337935E-2	   204023
 270	2.040240E+5	   204023
 257	0.000000E+0	        0
 266	2.954309E+0	   204027
 267	1.337935E-2	   204027
 268	2.040270E+5	   204029
 269	1.324559E-2	   204029
 270	2.040300E+5	   204031
 258	0.000000E+0	        0
 266	2.954386E+0	   204033
 267	1.324559E-2	   204035
 268	2.040330E+5	   204035
 269	1.300288E-2	   204037
 270	2.040360E+5	   204037
 259	0.000000E+0	        0
 266	2.954504E+0	   204041
 267	1.300288E-2	   204041
 268	2.040420E+5	   204043
 269	1.357743E-2	   204043
 270	2.040450E+5	   204045
 260	0.000000E+0	        0
 266	2.954571E+0	   204047
 267	1.044493E-2	   204050
 268	2.040480E+5	   204050
 269	6.886885E-3	   204051
 270	2.040510E+5	   204051
 261	0.000000E+0	        0
 266	2.954618E+0	   204055
 267	6.886885E-3	   204055
 268	2.040540E+5	   204057
 269	5.085278E-3	   204057
 270	2.040600E+5	   204060
 262	0.000000E+0	        0
 266	2.954653E+0	   204061
 267	6.484809E-3	   204063
 268	2.040600E+5	   204063
 269	1.318587E-2	   204065
 270	2.040660E+5	   204065
 263	0.000000E+0	        0
 266	2.954742E+0	   204070
 267	1.318587E-2	   204070
 268	2.040690E+5	   204071
 269	9.133464E-3	   204071
 270	2.040720E+5	   204073
 264	0.000000E+0	        0
 266	2.954802E+0	   204075
 267	8.642458E-3	   204077
 268	2.040750E+5	   204077
 269	8.642458E-3	   204080
 270	2.040780E+5	   204080
 265	0.000000E+0	        0
 266	2.954887E+0	   204083
 267	1.029904E-2	   204083
 268	2.040840E+5	   204085
 269	1.029904E-2	   204085
 270	2.040870E+5	   204087
 266	2.954931E+0	   204087
 266	2.954983E+0	   204090
 267	1.579432E-2	   204091
 268	2.040900E+5	   204091
 269	1.579432E-2	   204093
 270	2.040930E+5	   204093
 267	1.579432E-2	   204095
 266	2.955075E+0	   204097
 267	1.360136E-2	   204097
 268	2.040960E+5	   204100
 269	1.360136E-2	   204100
 270	2.041020E+5	   204101
 268	2.040990E+5	   204101
 266	2.955148E+0	   204103
 267	7.868247E-3	   204105
 268	2.041020E+5	   204105
 269	1.359317E-2	   204107
 270	2.041080E+5	   204107
 269	1.359317E-2	   204109
 266	2.955259E+0	   204111
 267	1.359317E-2	   204111
 268	2.041110E+5	   204113
 269	1.167166E-2	   204113
 270	2.041140E+5	   204115
 270	2.041140E+5	   204115
 266	2.955330E+0	   204117
 267	1.248767E-2	   204119
 268	2.041170E+5	   204119
 269	1.054315E-2	   204121
 270	2.041200E+5	   204121
 271	0.000000E+0	        0
 266	2.955424E+0	   204125
 267	1.054315E-2	   204125
 268	2.041260E+5	   204127
 269	8.263684E-3	   204127
 270	2.041290E+5	   204130
